nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:40 +0000] "GET /login.action HTTP/1.1" 404 12684 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 23.234.118.106 - - [24/Feb/2026:00:53:40 +0000] "GET / HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:40 +0000] "GET /login.action HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:41 +0000] "GET /v2/_catalog HTTP/1.1" 404 12683 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:41 +0000] "GET /v2/_catalog HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:41 +0000] "GET /.DS_Store HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:41 +0000] "GET /.DS_Store HTTP/1.1" 404 12681 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 23.234.118.106 - - [24/Feb/2026:00:53:42 +0000] "GET /favicon.ico HTTP/1.1" 200 10614 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:42 +0000] "GET /.env HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 154.28.229.58 - - [24/Feb/2026:00:53:42 +0000] "GET / HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:42 +0000] "GET /.env HTTP/1.1" 404 12676 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:44 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:44 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 12747 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:46 +0000] "GET /.git/config HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:46 +0000] "GET /.git/config HTTP/1.1" 404 12683 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:47 +0000] "POST /graphql HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:47 +0000] "POST /api HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:48 +0000] "POST /api/graphql HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:48 +0000] "POST /graphql HTTP/1.1" 405 113 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:48 +0000] "POST /graphql/api HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:48 +0000] "POST /api/gql HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:48 +0000] "POST /api HTTP/1.1" 405 109 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:48 +0000] "GET /s/3323e2335313e2334323e2838313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:48 +0000] "POST /api/graphql HTTP/1.1" 405 132 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 104.164.173.12 - - [24/Feb/2026:00:53:49 +0000] "GET / HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:49 +0000] "POST /graphql/api HTTP/1.1" 405 117 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:49 +0000] "POST /api/gql HTTP/1.1" 405 128 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:49 +0000] "GET /config.json HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:50 +0000] "GET /s/3323e2335313e2334323e2838313/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 404 12772 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:51 +0000] "GET /config.json HTTP/1.1" 404 12683 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:51 +0000] "GET /telescope/requests HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:51 +0000] "GET /info.php HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:52 +0000] "GET /.well-known/security.txt HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:53 +0000] "GET /telescope/requests HTTP/1.1" 404 12690 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:53 +0000] "POST /php-cgi/php-cgi.exe?%ADd+cgi.force_redirect%3D0+%ADd+disable_functions%3D\x22\x22+%ADd+allow_url_include%3D1+%ADd+auto_prepend_file%3Dphp://input HTTP/1.1" 405 1023 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:53 +0000] "GET /actuator/env HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:54 +0000] "GET /info.php HTTP/1.1" 404 146 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:55 +0000] "GET /.well-known/security.txt HTTP/1.1" 404 12696 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:55 +0000] "GET /swagger-ui.html HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:56 +0000] "GET /actuator/env HTTP/1.1" 404 12684 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:56 +0000] "GET /swagger/index.html HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:57 +0000] "GET /swagger/swagger-ui.html HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:58 +0000] "GET /swagger-ui.html HTTP/1.1" 404 12687 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:58 +0000] "GET /webjars/swagger-ui/index.html HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:53:59 +0000] "GET /swagger/index.html HTTP/1.1" 404 12690 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:53:59 +0000] "GET /swagger.json HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:00 +0000] "GET /swagger/swagger-ui.html HTTP/1.1" 404 12695 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:00 +0000] "GET /swagger/v1/swagger.json HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:01 +0000] "GET /webjars/swagger-ui/index.html HTTP/1.1" 404 12701 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:01 +0000] "GET /v2/api-docs HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:02 +0000] "GET /swagger.json HTTP/1.1" 404 12684 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:02 +0000] "GET /v3/api-docs HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:03 +0000] "GET /swagger/v1/swagger.json HTTP/1.1" 404 12695 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:03 +0000] "GET /api-docs/swagger.json HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:04 +0000] "GET /v2/api-docs HTTP/1.1" 404 12683 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:04 +0000] "GET /api/swagger.json HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:05 +0000] "GET /v3/api-docs HTTP/1.1" 404 12683 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:05 +0000] "GET /@vite/env HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:06 +0000] "GET /api-docs/swagger.json HTTP/1.1" 404 12693 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:06 +0000] "GET /.vscode/sftp.json HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:07 +0000] "GET /api/swagger.json HTTP/1.1" 404 12688 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:07 +0000] "OPTIONS / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 51.81.245.138 - - [24/Feb/2026:00:54:08 +0000] "GET / HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:08 +0000] "GET /@vite/env HTTP/1.1" 404 12681 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:08 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:09 +0000] "GET /.vscode/sftp.json HTTP/1.1" 404 12689 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 51.81.245.138 - - [24/Feb/2026:00:54:09 +0000] "GET /favicon.ico HTTP/1.1" 200 10614 "-" "python-requests/2.25.1" "-"
nginx_1  | 164.90.228.79 - - [24/Feb/2026:00:54:09 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 301 169 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:10 +0000] "OPTIONS / HTTP/1.1" 405 150 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 141.51.110.126 - - [24/Feb/2026:00:54:11 +0000] "GET / HTTP/1.1" 200 20859 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
nginx_1  | 141.51.110.126 - - [24/Feb/2026:00:54:11 +0000] "GET / HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:11 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 165.22.34.189 - - [24/Feb/2026:00:54:12 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 404 12690 "-" "Mozilla/5.0 (l9scan/2.0.3323e2335313e2334323e2838313; +https://leakix.net)" "-"
nginx_1  | 104.164.173.12 - - [24/Feb/2026:00:54:12 +0000] "GET / HTTP/1.1" 200 20866 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36" "-"
nginx_1  | 64.15.129.107 - - [24/Feb/2026:00:54:39 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.246 - - [24/Feb/2026:00:54:39 +0000] "GET / HTTP/1.1" 200 20866 "http://someurl.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 64.15.129.117 - - [24/Feb/2026:00:54:41 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 64.15.129.116 - - [24/Feb/2026:00:54:41 +0000] "GET / HTTP/1.1" 200 20866 "http://someurl.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.241 - - [24/Feb/2026:00:54:42 +0000] "GET /favicon.ico HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 64.15.129.110 - - [24/Feb/2026:00:54:42 +0000] "GET /favicon.ico HTTP/1.1" 200 10614 "http://someurl.com/favicon.ico" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 64.15.129.102 - - [24/Feb/2026:00:54:43 +0000] "GET /icon.png HTTP/1.1" 200 6350 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.249 - - [24/Feb/2026:00:54:43 +0000] "GET /icon-180.png HTTP/1.1" 200 5744 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.237 - - [24/Feb/2026:00:54:43 +0000] "GET /icon-128.png HTTP/1.1" 200 2965 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.236 - - [24/Feb/2026:00:54:44 +0000] "GET /icon-64.png HTTP/1.1" 200 1367 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.240 - - [24/Feb/2026:00:54:44 +0000] "GET /icon-32.png HTTP/1.1" 200 746 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 192.175.111.251 - - [24/Feb/2026:00:54:45 +0000] "GET / HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
nginx_1  | 64.15.129.103 - - [24/Feb/2026:00:54:46 +0000] "GET / HTTP/1.1" 200 20866 "http://someurl.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36" "-"
